time,grid_load,soc
0.0,55.0,54.016666666666666
1.0,55.0,54.43333333333334
2.0,55.0,54.85
3.0,55.0,55.266666666666666
4.0,55.0,55.68333333333334
5.0,55.0,56.1
6.0,55.0,56.516666666666666
7.0,55.0,56.93333333333334
8.0,55.0,57.35
9.0,55.0,57.766666666666666
10.0,55.0,58.18333333333334
11.0,55.0,58.6
12.0,55.0,59.016666666666666
13.0,55.0,59.43333333333334
14.0,55.0,59.85
15.0,55.0,60.266666666666666
16.0,55.0,60.68333333333334
17.0,55.0,61.1
18.0,55.0,61.516666666666666
19.0,55.0,61.93333333333334
20.0,55.0,62.35
21.0,55.0,62.766666666666666
22.0,55.0,63.18333333333334
23.0,55.0,63.6
24.0,55.0,64.01666666666667
25.0,55.0,64.43333333333334
26.0,55.0,64.85000000000001
27.0,55.0,65.26666666666668
28.0,55.0,65.68333333333334
29.0,55.0,66.10000000000001
30.0,55.0,66.51666666666668
31.0,55.0,66.93333333333334
32.0,55.0,67.35000000000001
33.0,55.0,67.76666666666668
34.0,55.0,68.18333333333334
35.0,55.0,68.60000000000001
36.0,55.0,69.01666666666668
37.0,55.0,69.43333333333334
38.0,55.0,69.85000000000001
39.0,55.0,70.26666666666667
40.0,55.0,70.68333333333334
41.0,55.0,71.1
42.0,55.0,71.51666666666667
43.0,55.0,71.93333333333334
44.0,55.0,72.35
45.0,55.0,72.76666666666667
46.0,55.0,73.18333333333334
47.0,55.0,73.6
48.0,55.0,74.01666666666665
49.0,55.0,74.43333333333332
50.0,55.0,74.85
51.0,55.0,75.26666666666665
52.0,55.0,75.68333333333332
53.0,55.0,76.1
54.0,55.0,76.51666666666665
55.0,55.0,76.93333333333332
56.0,55.0,77.35
57.0,55.0,77.76666666666665
58.0,55.0,78.18333333333331
59.0,55.0,78.59999999999998
60.0,55.0,79.01666666666665
61.0,55.0,79.43333333333331
62.0,55.0,79.84999999999998
63.0,55.0,80.26666666666665
64.0,55.0,80.68333333333331
65.0,55.0,81.09999999999998
66.0,55.0,81.51666666666664
67.0,55.0,81.93333333333331
68.0,55.0,82.34999999999997
69.0,55.0,82.76666666666664
70.0,55.0,83.18333333333331
71.0,55.0,83.59999999999998
72.0,55.0,84.01666666666665
73.0,55.0,84.43333333333331
74.0,55.0,84.84999999999998
75.0,55.0,85.26666666666665
76.0,55.0,85.68333333333332
77.0,55.0,86.1
78.0,55.0,86.51666666666665
79.0,55.0,86.93333333333334
80.0,55.0,87.35
81.0,55.0,87.76666666666667
82.0,55.0,88.18333333333334
83.0,55.0,88.6
84.0,55.0,89.01666666666668
85.0,55.0,89.43333333333334
86.0,55.0,89.85000000000001
87.0,55.0,90.26666666666668
88.0,55.0,90.68333333333334
89.0,55.0,91.10000000000002
90.0,52.74818102103646,91.49960743197757
91.0,50.38490785707751,91.88131127937967
92.0,48.12751625982622,92.24591367528744
93.0,45.97126242465634,92.59418081486817
94.0,43.911615083297264,92.92684456549921
95.0,41.94424598158236,93.24460400475363
96.0,40.06502078382179,93.54812688947955
97.0,38.26999038468627,93.8380510590605
98.0,36.555382610343734,94.11498577580554
99.0,34.91759429140959,94.3795130052859
100.0,33.35318369105191,94.63218863930902
101.0,31.858863272339818,94.87354366409949
102.0,30.431492789635755,95.10408527614217
103.0,29.068072689513727,95.32429794803244
104.0,27.7657378073357,95.53464444657286
105.0,26.521751346239952,95.7355668052565
106.0,25.33349912588823,95.92748725317989
107.0,24.19848408888604,96.11080910233812
108.0,23.114321053331413,96.28591759516638
109.0,22.078731700464733,96.4531807141093
110.0,21.089539786886725,96.61294995491906
111.0,20.144666571282993,96.76556106530757
112.0,19.24212644604478,96.91133475050486
113.0,18.38002276460585,97.05057734720643
114.0,17.556543855726993,97.18358146732557
115.0,16.7699592163522,97.310626612904
116.0,16.01861587503611,97.43197976347244
117.0,15.300934918300516,97.54789593709593
118.0,14.6154081726203,97.65861872628244
119.0,13.960595035066131,97.76438080988143
120.0,13.335119445943679,97.86540444204768
121.0,12.737666997067432,97.96190191929819
122.0,12.166982169592341,98.05407602664359
123.0,11.621865695598721,98.14212046373146
124.0,11.101172037885847,98.22622025189726
125.0,10.60380698267827,98.30655212297816
126.0,10.1287253401858,98.38328489070683
127.0,9.674928748185293,98.45657980546581
128.0,9.241463574008336,98.5265908931477
129.0,8.827418910526044,98.59346527883349
130.0,8.431924661919629,98.65734349596926
131.0,8.05414971521405,98.71835978169057
132.0,7.693300193732305,98.77664235891581
133.0,7.3486177888001425,98.83231370580066
134.0,7.019378166195212,98.88549081312033
135.0,6.704889443992016,98.93628543012026
136.0,6.40449073860389,98.9848042993521
137.0,6.117550775966504,99.03114938098824
138.0,5.843466564944476,99.07541806708629
139.0,5.581662130173205,99.11770338625428
140.0,5.331587301673176,99.15809419914572
141.0,5.092716558692985,99.19667538519644
142.0,4.864547925351703,99.23352802099456
143.0,4.646601915759616,99.2687295506594
144.0,4.4384205264007015,99.30235394858667
145.0,4.239566273659281,99.33447187490228
146.0,4.04962127446834,99.36515082395128
147.0,3.86818636814746,99.3944552661342
148.0,3.6948802775850393,99.42244678338864
149.0,3.5293388080019357,99.44918419860079
150.0,3.3712140816129175,99.47472369921906
151.0,3.2201738065774803,99.4991189553295
152.0,3.0759005787038394,99.52242123244088
153.0,2.9380912144386033,99.54467949921694
154.0,2.8064561137404893,99.56594053038164
155.0,2.6807186514991583,99.58624900501421
156.0,2.560614596220255,99.60564760044012
157.0,2.4458915547550797,99.62417708191553
158.0,2.3363084419079994,99.64187638829361
159.0,2.2316349738069854,99.65878271385277
160.0,2.13165118397266,99.67493158645863
161.0,2.0361469610688436,99.6903569422243
162.0,1.9449216073632507,99.70509119682553
163.0,1.8577834169704406,99.71916531362076
164.0,1.7745492729907035,99.73260886871918
165.0,1.6950442626983235,99.74545011313356
166.0,1.6191013099705331,99.7577160321485
167.0,1.5465608241847166,99.76943240202868
168.0,1.4772703648460652,99.78062384418661
169.0,1.4110843212408772,99.79131387692328
170.0,1.3478636064423548,99.80152496485087
171.0,1.287475365025806,99.81127856610107
172.0,1.2297926938790933,99.82059517741833
173.0,1.1746943755215713,99.82949437723288
174.0,1.1220646233711324,99.83799486680388
175.0,1.0717928384240236,99.84611450951923
176.0,1.0237733768361308,99.85387036843464
177.0,0.9779053279172943,99.86127874213099
178.0,0.9340923020721428,99.86835519896488
179.0,0.8922422282417798,99.87511460978487
180.0,0.8522671604206955,99.881571179182
181.0,0.8140830928422805,99.8877384753399
182.0,0.7776097834445672,99.89362945854782
183.0,0.7427705852452288,99.89925650843604
184.0,0.7094922852714699,99.90463144999113
185.0,0.6777049507063354,99.90976557840557
186.0,0.647341781928104,99.91466968281412
187.0,0.6183389721339628,99.91935406896664
188.0,0.5906355732529405,99.92382858088523
189.0,0.5641733678663413,99.92810262155089
190.0,0.5388967468665167,99.93218517266351
191.0,0.514752592596884,99.93608481351652
192.0,0.49169016722761105,99.93980973902582
193.0,0.46966100613240513,99.94336777695106
194.0,0.4486188160423238,99.94676640434531
195.0,0.4285193777626032,99.95001276326776
196.0,0.40932045324805194,99.95311367579237
197.0,0.39098169684174383,99.9560756583442
198.0,0.37346457049047266,99.95890493539338
199.0,0.3567322627588064,99.96160745253549
200.0,0.3407496114715512,99.96418888898603
201.0,0.32548302982205324,99.96665466951498
202.0,0.31090043579107135,99.96900997584675
203.0,0.2969711847278895,99.97125975754922
204.0,0.2836660049519913,99.97340874243523
205.0,0.27095693623997014,99.97546144649766
206.0,0.2588172710684054,99.97742218339968
207.0,0.24722149848923106,99.97929507353976
208.0,0.23614525051965038,99.98108405271036
209.0,0.22556525093394175,99.98279288036895
210.0,0.21545926634953938,99.98442514753827
211.0,0.20580605950460426,99.9859842843527
212.0,0.19658534462889324,99.98747356726656
213.0,0.18777774481414683,99.98889612593939
214.0,0.17936475129440774,99.99025494981282
215.0,0.1713286845506997,99.99155289439275
216.0,0.16365265715833183,99.99279268725002
217.0,0.15632053829875214,99.99397693375228
218.0,0.14931691986137463,99.99510812253911
219.0,0.14262708406414282,99.99618863075172
220.0,0.13623697252478795,99.99722072902841
221.0,0.1301331567177851,99.99820658627628
222.0,0.1243028097549245,99.99914827422897
