time,grid_load,soc
0.0,23.0,44.86666666666667
1.0,23.0,45.03333333333334
2.0,23.0,45.2
3.0,23.0,45.36666666666667
4.0,23.0,45.53333333333334
5.0,23.0,45.7
6.0,23.0,45.86666666666667
7.0,23.0,46.03333333333334
8.0,23.0,46.2
9.0,23.0,46.36666666666667
10.0,23.0,46.53333333333334
11.0,23.0,46.7
12.0,23.0,46.86666666666667
13.0,23.0,47.03333333333334
14.0,23.0,47.2
15.0,23.0,47.36666666666667
16.0,23.0,47.53333333333334
17.0,23.0,47.7
18.0,23.0,47.866666666666674
19.0,23.0,48.03333333333334
20.0,23.0,48.2
21.0,23.0,48.366666666666674
22.0,23.0,48.53333333333334
23.0,23.0,48.7
24.0,23.0,48.866666666666674
25.0,23.0,49.03333333333334
26.0,23.0,49.2
27.0,23.0,49.36666666666667
28.0,23.0,49.53333333333334
29.0,23.0,49.7
30.0,23.0,49.86666666666667
31.0,23.0,50.03333333333334
32.0,23.0,50.2
33.0,23.0,50.36666666666667
34.0,23.0,50.53333333333333
35.0,23.0,50.7
36.0,23.0,50.86666666666667
37.0,23.0,51.03333333333333
38.0,23.0,51.2
39.0,23.0,51.36666666666667
40.0,23.0,51.53333333333333
41.0,23.0,51.7
42.0,23.0,51.86666666666667
43.0,23.0,52.03333333333333
44.0,23.0,52.2
45.0,23.0,52.36666666666667
46.0,23.0,52.53333333333333
47.0,23.0,52.7
48.0,23.0,52.86666666666667
49.0,23.0,53.03333333333333
50.0,23.0,53.199999999999996
51.0,23.0,53.36666666666667
52.0,23.0,53.53333333333333
53.0,23.0,53.699999999999996
54.0,23.0,53.86666666666667
55.0,23.0,54.03333333333333
56.0,23.0,54.199999999999996
57.0,23.0,54.36666666666666
58.0,23.0,54.53333333333333
59.0,23.0,54.699999999999996
60.0,23.0,54.86666666666666
61.0,23.0,55.03333333333333
62.0,23.0,55.199999999999996
63.0,23.0,55.36666666666666
64.0,23.0,55.53333333333333
65.0,23.0,55.699999999999996
66.0,23.0,55.86666666666666
67.0,23.0,56.03333333333333
68.0,23.0,56.199999999999996
69.0,23.0,56.36666666666666
70.0,23.0,56.53333333333333
71.0,23.0,56.699999999999996
72.0,23.0,56.86666666666666
73.0,23.0,57.033333333333324
74.0,23.0,57.199999999999996
75.0,23.0,57.36666666666666
76.0,23.0,57.53333333333333
