time,grid_load,soc
0.0,25.3,53.78333333333333
1.0,25.3,53.96666666666667
2.0,25.3,54.15
3.0,25.3,54.333333333333336
4.0,25.3,54.516666666666666
5.0,25.3,54.7
6.0,25.3,54.88333333333333
7.0,25.3,55.06666666666667
8.0,25.3,55.25
9.0,25.3,55.43333333333334
10.0,25.3,55.61666666666667
11.0,25.3,55.800000000000004
12.0,25.3,55.983333333333334
13.0,25.3,56.16666666666667
14.0,25.3,56.35
15.0,25.3,56.53333333333334
16.0,25.3,56.71666666666667
17.0,25.3,56.900000000000006
18.0,25.3,57.083333333333336
19.0,25.3,57.266666666666666
20.0,25.3,57.45
21.0,25.3,57.63333333333334
22.0,25.3,57.81666666666667
23.0,25.3,58.0
24.0,25.3,58.18333333333334
25.0,25.3,58.36666666666667
26.0,25.3,58.550000000000004
27.0,25.3,58.733333333333334
28.0,25.3,58.91666666666667
29.0,25.3,59.1
30.0,25.3,59.28333333333334
31.0,25.3,59.46666666666667
32.0,25.3,59.650000000000006
33.0,25.3,59.833333333333336
34.0,25.3,60.01666666666667
35.0,25.3,60.2
36.0,25.3,60.38333333333334
37.0,25.3,60.56666666666667
38.0,25.3,60.75
39.0,25.3,60.93333333333334
40.0,25.3,61.11666666666667
41.0,25.3,61.300000000000004
42.0,25.3,61.483333333333334
43.0,25.3,61.66666666666667
44.0,25.3,61.85
45.0,25.3,62.03333333333334
46.0,25.3,62.21666666666667
47.0,25.3,62.400000000000006
48.0,25.3,62.583333333333336
49.0,25.3,62.76666666666667
50.0,25.3,62.95
51.0,25.3,63.13333333333334
52.0,25.3,63.31666666666667
53.0,25.3,63.50000000000001
54.0,25.3,63.68333333333334
55.0,25.3,63.866666666666674
56.0,25.3,64.05000000000001
57.0,25.3,64.23333333333333
58.0,25.3,64.41666666666667
59.0,25.3,64.60000000000001
60.0,25.3,64.78333333333333
61.0,25.3,64.96666666666667
62.0,25.3,65.15
63.0,25.3,65.33333333333334
64.0,25.3,65.51666666666667
65.0,25.3,65.7
66.0,25.3,65.88333333333334
67.0,25.3,66.06666666666668
68.0,25.3,66.25
69.0,25.3,66.43333333333334
70.0,25.3,66.61666666666667
71.0,25.3,66.80000000000001
72.0,25.3,66.98333333333333
73.0,25.3,67.16666666666667
74.0,25.3,67.35000000000001
75.0,25.3,67.53333333333333
76.0,25.3,67.71666666666667
77.0,25.3,67.9
78.0,25.3,68.08333333333334
79.0,25.3,68.26666666666667
80.0,25.3,68.45
81.0,25.3,68.63333333333334
82.0,25.3,68.81666666666668
83.0,25.3,69.0
84.0,25.3,69.18333333333334
85.0,25.3,69.36666666666667
86.0,25.3,69.55000000000001
87.0,25.3,69.73333333333335
88.0,25.3,69.91666666666667
89.0,25.3,70.10000000000001
90.0,25.3,70.28333333333333
91.0,25.3,70.46666666666667
92.0,25.3,70.65
93.0,25.3,70.83333333333334
94.0,25.3,71.01666666666668
95.0,25.3,71.2
96.0,25.3,71.38333333333334
97.0,25.3,71.56666666666668
98.0,25.3,71.75
99.0,25.3,71.93333333333334
100.0,25.3,72.11666666666667
101.0,25.3,72.30000000000001
102.0,25.3,72.48333333333333
103.0,25.3,72.66666666666667
104.0,25.3,72.85000000000001
105.0,25.3,73.03333333333333
106.0,25.3,73.21666666666667
107.0,25.3,73.4
108.0,25.3,73.58333333333334
109.0,25.3,73.76666666666668
110.0,25.3,73.95000000000002
111.0,25.3,74.13333333333334
112.0,25.3,74.31666666666668
113.0,25.3,74.5
114.0,25.3,74.68333333333334
115.0,25.3,74.86666666666667
116.0,25.3,75.05000000000001
117.0,25.3,75.23333333333335
118.0,25.3,75.41666666666667
119.0,25.3,75.60000000000001
120.0,25.3,75.78333333333335
121.0,25.3,75.96666666666667
122.0,25.3,76.15
123.0,25.3,76.33333333333334
124.0,25.3,76.51666666666668
125.0,25.3,76.7
126.0,25.3,76.88333333333334
127.0,25.3,77.06666666666668
128.0,25.3,77.25
129.0,25.3,77.43333333333334
130.0,25.3,77.61666666666667
131.0,25.3,77.80000000000001
132.0,25.3,77.98333333333335
133.0,25.3,78.16666666666669
134.0,25.3,78.35000000000001
135.0,25.3,78.53333333333335
136.0,25.3,78.71666666666667
137.0,25.3,78.9
138.0,25.3,79.08333333333334
139.0,25.3,79.26666666666668
140.0,25.3,79.45
141.0,25.3,79.63333333333334
142.0,25.3,79.81666666666668
143.0,25.3,80.0
144.0,25.3,80.18333333333334
145.0,25.3,80.36666666666667
146.0,25.3,80.55000000000001
147.0,25.3,80.73333333333335
148.0,25.3,80.91666666666669
149.0,25.3,81.10000000000001
150.0,25.3,81.28333333333335
151.0,25.3,81.46666666666667
152.0,25.3,81.65
153.0,25.3,81.83333333333334
154.0,25.3,82.01666666666668
155.0,25.3,82.20000000000002
156.0,25.3,82.38333333333334
157.0,25.3,82.56666666666668
158.0,25.3,82.75000000000001
159.0,25.3,82.93333333333334
160.0,25.3,83.11666666666667
161.0,25.3,83.30000000000001
162.0,25.3,83.48333333333335
163.0,25.3,83.66666666666667
164.0,25.3,83.85000000000001
165.0,25.3,84.03333333333335
166.0,25.3,84.21666666666667
167.0,25.3,84.4
168.0,25.3,84.58333333333334
169.0,25.3,84.76666666666668
170.0,25.3,84.95
171.0,25.3,85.13333333333334
172.0,25.3,85.31666666666668
173.0,25.3,85.5
174.0,25.3,85.68333333333334
175.0,25.3,85.86666666666667
176.0,25.3,86.05000000000001
177.0,25.3,86.23333333333335
178.0,25.3,86.41666666666669
179.0,25.3,86.60000000000001
180.0,25.3,86.78333333333335
181.0,25.3,86.96666666666667
182.0,25.3,87.15
183.0,25.3,87.33333333333334
184.0,25.3,87.51666666666668
185.0,25.3,87.70000000000002
186.0,25.3,87.88333333333335
187.0,25.3,88.06666666666668
188.0,25.3,88.25
189.0,25.3,88.43333333333334
190.0,25.3,88.61666666666667
191.0,25.3,88.80000000000001
192.0,25.3,88.98333333333335
193.0,25.3,89.16666666666669
194.0,25.3,89.35000000000001
195.0,25.3,89.53333333333335
196.0,25.3,89.71666666666667
197.0,25.3,89.9
198.0,25.3,90.08333333333334
199.0,25.3,90.26666666666668
200.0,25.3,90.45000000000002
201.0,25.3,90.63333333333335
202.0,25.3,90.81666666666668
203.0,25.035843933808458,90.99808582560732
204.0,24.54241023973022,91.17592937806913
205.0,24.058701674594925,91.35026779600098
206.0,23.584526564963785,91.52117016241375
207.0,23.119697015107004,91.68870419875512
208.0,22.664028832548617,91.85293629174458
209.0,22.21734145507865,92.01393151967994
210.0,21.779457879203946,92.17175367822489
211.0,21.350204590009067,92.32646530568874
212.0,20.9294114923996,92.47812770780757
213.0,20.516911843700626,92.62680098203728
214.0,20.112542187583543,92.77254404136761
215.0,19.71614228929523,92.91541463766686
216.0,19.327555072163648,93.05546938456658
217.0,18.946626555355007,93.19276377989524
218.0,18.573205792857564,93.32735222766958
219.0,18.207144813668076,93.45928805965268
220.0,17.848298563157076,93.58862355648715
221.0,17.496524845589803,93.7154099684117
222.0,17.15168426777997,93.83969753556954
223.0,16.81364018385414,93.96153550791632
224.0,16.482258641104625,94.08097216473591
225.0,16.15740832690968,94.1980548337715
226.0,15.838960516699805,94.31282990997946
227.0,15.526789022949577,94.42534287391388
228.0,15.220770145174841,94.53563830974848
229.0,14.920782620915373,94.64375992294352
230.0,14.626707577683678,94.74975055756441
231.0,14.338428485860758,94.85365221325907
232.0,14.055831112520341,94.95550606190051
233.0,13.778803476163137,95.0553524639017
234.0,13.507235802343283,95.15323098420853
235.0,13.24102048016931,95.24918040797786
236.0,12.980052019662468,95.34323875594643
237.0,12.724227009955449,95.43544329949684
238.0,12.473444078315032,95.52583057542665
239.0,12.227603849972265,95.61443640042646
240.0,11.986608908744442,95.70129588527243
241.0,11.750363758433139,95.78644344873933
242.0,11.518774784983075,95.86991283123922
243.0,11.29175021938678,95.95173710819128
244.0,11.069200101320389,96.03194870312839
245.0,10.851036243496129,96.11057940054502
246.0,10.63717219671739,96.18766035849225
247.0,10.427523215622541,96.2632221209243
248.0,10.222006225103868,96.33729462980187
249.0,10.020539787388442,96.40990723695685
250.0,9.823044069767672,96.4810887157233
251.0,9.629440812963,96.55086727233898
252.0,9.439653300115003,96.6192705571224
253.0,9.253606326383728,96.68632567542954
254.0,9.071226169148153,96.75205919839439
255.0,8.892440558793014,96.81649717345809
256.0,8.717178650071371,96.8796651346905
257.0,8.545370994031618,96.94158811290812
258.0,8.376949510497765,97.0022906455929
259.0,8.211847461092113,97.06179678661529
260.0,8.049999422789643,97.12013011576593
261.0,7.8913412619936,97.17731374809924
262.0,7.7358101091220455,97.23337034309287
263.0,7.58334433369526,97.28832211362689
264.0,7.433883519914203,97.34219083478568
265.0,7.287368442720213,97.39499785248655
266.0,7.1437410443266325,97.44676409193819
267.0,7.002944411212928,97.49751006593249
268.0,6.864922751572244,97.54725588297288
269.0,6.729621373203461,97.59602125524245
270.0,6.596986661838948,97.6438255064152
271.0,6.466966059899491,97.69068757931302
272.0,6.339508045667918,97.73662604341206
273.0,6.214562112873201,97.781659102201
274.0,6.092078750676941,97.82580460039432
275.0,5.972009424054293,97.86908003100339
276.0,5.854306554561573,97.91150254226834
277.0,5.738923501482909,97.953088944453
278.0,5.625814543348477,97.99385571650625
279.0,5.514934859817024,98.03381901259189
280.0,5.406240513915403,98.07299466848983
281.0,5.299688434628219,98.11139820787119
282.0,5.195236399830585,98.14904484844968
283.0,5.092843019557257,98.18594950801167
284.0,4.992467719601533,98.22212681032762
285.0,4.894070725437389,98.25759109094673
286.0,4.797613046458506,98.2923564028776
287.0,4.7030564605279155,98.32643652215677
288.0,4.610363498832184,98.35984495330774
289.0,4.519497431034078,98.39259493469204
290.0,4.430422250717876,98.42469944375522
291.0,4.343102661121537,98.45617120216914
292.0,4.257504061150067,98.48702268087312
293.0,4.173592531664553,98.51726610501562
294.0,4.091334822041446,98.54691345879854
295.0,4.010698336996713,98.57597649022605
296.0,3.931651123669692,98.60446671575988
297.0,3.8541618589615276,98.6323954248828
298.0,3.7781998371231227,98.65977368457209
299.0,3.7037349575877494,98.68661234368506
300.0,3.630737713043445,98.71292203725783
301.0,3.55917917774051,98.73871319071972
302.0,3.4890309960294372,98.76399602402428
303.0,3.420265371124761,98.78878055569909
304.0,3.3528550540903526,98.81307660681568
305.0,3.2867733330418143,98.83689380488121
306.0,3.221994022561667,98.8602415876534
307.0,3.158491453323181,98.88312920688037
308.0,3.0962404619186814,98.90556573196673
309.0,3.035216380888367,98.92756005356739
310.0,2.9753950289456,98.94912088711047
311.0,2.916752701394898,98.970256776251
312.0,2.859266160738745,98.99097609625636
313.0,2.8029126274695515,99.01128705732498
314.0,2.7476697710430824,99.03119770783978
315.0,2.6935157010298076,99.05071593755738
316.0,2.6404289584406304,99.06984948073449
317.0,2.5883885072236015,99.08860591919264
318.0,2.537373725928201,99.10699268532255
319.0,2.487364399533932,99.12501706502931
320.0,2.438340711439946,99.14268620061947
321.0,2.3902832356125616,99.16000709363115
322.0,2.343172928887536,99.1769866076086
323.0,2.296991123424057,99.19363147082181
324.0,2.251719519307468,99.20994827893273
325.0,2.2073401772977688,99.2259434976088
326.0,2.1638355117210453,99.24162346508504
327.0,2.1211882835010156,99.25699439467564
328.0,2.079381593327892,99.27206237723598
