time,grid_load,soc
0.0,55.0,46.21666666666667
1.0,55.0,46.63333333333334
2.0,55.0,47.050000000000004
3.0,55.0,47.46666666666667
4.0,55.0,47.88333333333334
5.0,55.0,48.300000000000004
6.0,55.0,48.71666666666667
7.0,55.0,49.13333333333334
8.0,55.0,49.550000000000004
9.0,55.0,49.96666666666667
10.0,55.0,50.38333333333334
11.0,55.0,50.800000000000004
12.0,55.0,51.21666666666667
13.0,55.0,51.63333333333334
14.0,55.0,52.050000000000004
15.0,55.0,52.46666666666667
16.0,55.0,52.88333333333334
17.0,55.0,53.300000000000004
18.0,55.0,53.71666666666667
19.0,55.0,54.13333333333334
20.0,55.0,54.550000000000004
21.0,55.0,54.96666666666667
22.0,55.0,55.38333333333334
23.0,55.0,55.800000000000004
24.0,55.0,56.21666666666667
25.0,55.0,56.63333333333334
26.0,55.0,57.05000000000001
27.0,55.0,57.466666666666676
28.0,55.0,57.88333333333334
29.0,55.0,58.30000000000001
30.0,55.0,58.716666666666676
31.0,55.0,59.13333333333334
32.0,55.0,59.55000000000001
33.0,55.0,59.96666666666668
34.0,55.0,60.38333333333334
35.0,55.0,60.80000000000001
36.0,55.0,61.216666666666676
37.0,55.0,61.63333333333334
38.0,55.0,62.05000000000001
39.0,55.0,62.46666666666667
40.0,55.0,62.88333333333334
41.0,55.0,63.300000000000004
42.0,55.0,63.71666666666667
43.0,55.0,64.13333333333334
44.0,55.0,64.55
45.0,55.0,64.96666666666667
46.0,55.0,65.38333333333333
47.0,55.0,65.8
48.0,55.0,66.21666666666667
49.0,55.0,66.63333333333333
50.0,55.0,67.05
51.0,55.0,67.46666666666667
52.0,55.0,67.88333333333333
53.0,55.0,68.29999999999998
54.0,55.0,68.71666666666665
55.0,55.0,69.13333333333333
56.0,55.0,69.54999999999998
57.0,55.0,69.96666666666665
58.0,55.0,70.38333333333333
59.0,55.0,70.79999999999998
60.0,55.0,71.21666666666665
61.0,55.0,71.63333333333333
62.0,55.0,72.04999999999998
63.0,55.0,72.46666666666664
64.0,55.0,72.88333333333331
65.0,55.0,73.29999999999998
66.0,55.0,73.71666666666664
67.0,55.0,74.13333333333331
68.0,55.0,74.54999999999998
69.0,55.0,74.96666666666664
70.0,55.0,75.38333333333331
71.0,55.0,75.79999999999998
72.0,55.0,76.21666666666664
73.0,55.0,76.63333333333333
74.0,55.0,77.04999999999998
75.0,55.0,77.46666666666665
76.0,55.0,77.88333333333333
77.0,55.0,78.29999999999998
78.0,55.0,78.71666666666667
79.0,55.0,79.13333333333333
80.0,55.0,79.55
81.0,55.0,79.96666666666667
82.0,55.0,80.38333333333334
83.0,55.0,80.80000000000001
84.0,55.0,81.21666666666667
85.0,55.0,81.63333333333335
86.0,55.0,82.05000000000001
87.0,55.0,82.46666666666668
88.0,55.0,82.88333333333335
89.0,55.0,83.30000000000001
90.0,55.0,83.71666666666668
91.0,55.0,84.13333333333335
92.0,55.0,84.55000000000001
93.0,55.0,84.9666666666667
94.0,55.0,85.38333333333335
95.0,55.0,85.80000000000003
96.0,55.0,86.2166666666667
97.0,55.0,86.63333333333337
98.0,55.0,87.05000000000004
99.0,55.0,87.4666666666667
100.0,55.0,87.88333333333338
101.0,55.0,88.30000000000004
102.0,55.0,88.71666666666671
103.0,55.0,89.13333333333338
104.0,55.0,89.55000000000004
105.0,53.023187314734905,89.95169081299048
106.0,50.98964713462155,90.33797601855578
107.0,49.03409709190955,90.70944645107025
108.0,47.15354611635045,91.06667028528503
109.0,45.3451178509342,91.41019390536786
110.0,43.60604625241818,91.74054274061345
111.0,41.933671360584164,92.05822206910273
112.0,40.3254352297524,92.36371779054024
113.0,38.77887801632981,92.65749716945183
114.0,37.29163421640821,92.94000954987916
115.0,35.861429047657765,93.21168704266445
116.0,34.486074969981814,93.47294518637644
117.0,33.16346833961104,93.72418358288863
118.0,31.891586191519668,93.96578650858197
119.0,30.66848314524199,94.19812350210653
120.0,29.492288429356854,94.42154992960165
121.0,28.361203020088688,94.63640752823869
122.0,27.273496889648744,94.84302492891784
123.0,26.227506360107625,95.04171815891866
124.0,25.221631558751856,95.23279112527283
125.0,24.254333971032455,95.41653607959884
126.0,23.32413408736238,95.59323406510916
127.0,22.429609140164004,95.76315534647404
128.0,21.569390927704976,95.92655982319907
129.0,20.74216372139421,96.08369742714903
130.0,19.946662253336985,96.23480850482582
131.0,19.181669781071196,96.38012418498545
132.0,18.446016226524584,96.51986673215609
133.0,17.73857638634665,96.65424988659811
134.0,17.058268210877507,96.78347919122598
135.0,16.40405114912177,96.90775230599206
136.0,15.77492455719576,97.02725931021324
137.0,15.169926167813763,97.14218299330273
138.0,14.58813061847247,97.25269913435177
139.0,14.028648036082284,97.35897677098876
140.0,13.490622675880788,97.46117845792725
141.0,12.973231612546348,97.55946051559806
142.0,12.475683481510124,97.65397326924588
143.0,11.997217268541121,97.74486127885604
144.0,11.537101145752922,97.83226356026324
145.0,11.094631352251831,97.9163137977803
146.0,10.669131117714254,97.99714054867208
147.0,10.259949627246952,98.0748674397876
148.0,9.8664610259469,98.14961335665082
149.0,9.488063461638092,98.22149262529959
150.0,9.124178164321293,98.29061518715051
151.0,8.774248560928626,98.35708676715754
152.0,8.43773942402897,98.42100903552141
153.0,8.114136053182172,98.48247976319703
154.0,7.8029434876898405,98.5415929714371
155.0,7.503685749538712,98.59843907560028
156.0,7.215905115378485,98.65310502344406
157.0,6.939161416420766,98.70567442811391
158.0,6.673031365188209,98.756227696032
159.0,6.417107908084076,98.80484214988113
160.0,6.170999602792029,98.85159214687197
161.0,5.934330019553796,98.89654919247465
162.0,5.706737165408978,98.93978204978836
163.0,5.487872930516398,98.98135684471652
164.0,5.277402555710009,99.02133716710826
165.0,5.075004120475112,99.05978416802094
166.0,4.880368050561619,99.09675665325247
167.0,4.693196644481309,99.13231117328642
168.0,4.513203618164807,99.16650210978767
169.0,4.340113667081823,99.1993817587807
170.0,4.17366204515495,99.23100041063796
171.0,4.013594159822864,99.26140642700024
172.0,3.8596651826336723,99.29064631474748
173.0,3.7116396747727176,99.31876479713212
174.0,3.5692912269521213,99.34580488218478
175.0,3.4324021131112388,99.37180792849622
176.0,3.300762957398356,99.39681370847651
177.0,3.1741724139242895,99.42086046918807
178.0,3.0524368587980377,99.44398499084564
179.0,2.935370093973438,99.46622264307271
180.0,2.822793062453884,99.48760743900039
181.0,2.714533574419485,99.50817208729143
182.0,2.6104260438577622,99.52794804216914
183.0,2.5103112352950574,99.54696555152745
184.0,2.4140360202412836,99.56525370319594
185.0,2.321453142975484,99.58284046943061
186.0,2.2324209953139427,99.59975274969813
187.0,2.1468034000163847,99.61601641181947
188.0,2.064469402498961,99.63165633153537
189.0,1.985293070535424,99.64669643055458
190.0,1.9091533016401556,99.66115971314277
191.0,1.8359336378384208,99.67506830130822
192.0,1.7655220875405249,99.68844346863804
193.0,1.697810954247458,99.7013056728369
194.0,1.6326966718259752,99.71367458701741
195.0,1.5700796461012168,99.7255691297909
196.0,1.5098641025245345,99.73700749420397
197.0,1.4519579396835616,99.74800717556519
198.0,1.3962725884304394,99.75858499820482
199.0,1.3427228764127463,99.76875714120794
200.0,1.2912268977999342,99.77853916316099
201.0,1.2417058880059866,99.7879460259489
202.0,1.194084103216716,99.79699211763995
203.0,1.1482887045374095,99.8056912744925
204.0,1.1042496465836409,99.81405680211813
205.0,1.0618995703448295,99.82210149583287
206.0,1.0211737001566894,99.82983766022798
207.0,0.9820097446249813,99.83727712799029
208.0,0.9443478013490285,99.84443127800051
209.0,0.9081302652992613,99.85131105273763
210.0,0.8733017407086654,99.85792697501573
211.0,0.8398089563433524,99.86428916407894
212.0,0.8076006840226748,99.87040735107911
213.0,0.7766276602642415,99.8762908939599
214.0,0.746842510933999,99.88194879177001
215.0,0.7181996787861284,99.88738969842748
216.0,0.6906553537819196,99.89262193595613
217.0,0.6641674060810537,99.89765350721433
218.0,0.6386953216027944,99.90249210813556
219.0,0.614200140058535,99.90714513949962
220.0,0.5906443953609091,99.91161971825238
221.0,0.5679920583183301,99.91592268839113
222.0,0.5462084815273011,99.92006063143302
223.0,0.5252603463782131,99.92403987648134
224.0,0.5051156120935673,99.9278665099063
225.0,0.48574346672068053,99.93154638465418
226.0,0.46711428000391814,99.93508512919966
227.0,0.4491995580643583,99.9384881561547
228.0,0.43197189981758227,99.94176067054724
229.0,0.4154049550629269,99.94490767778257
230.0,0.3994733841800898,99.9479339912991
231.0,0.3841528193714494,99.95084423993069
232.0,0.3694198273908148,99.95364287498668
233.0,0.35525187370159955,99.95633417706017
234.0,0.341627288009596,99.95892226257541
235.0,0.32852523111763665,99.96141109008387
236.0,0.31592566305143915,99.9638044663191
237.0,0.3038093124078867,99.96610605201917
238.0,0.29215764687886325,99.96831936752582
239.0,0.2809528449055492,99.97044779816905
240.0,0.27017776841983554,99.97249459944496
241.0,0.25981593663115304,99.97446290199518
242.0,0.24985150081862667,99.97635571639533
243.0,0.24026922009000076,99.97817593775964
244.0,0.2310544380702534,99.97992635016926
245.0,0.22219306048424764,99.9816096309305
246.0,0.21367153359913138,99.9832283546699
247.0,0.2054768234935107,99.98478499727213
248.0,0.1975963961216915,99.98628193966698
249.0,0.19001819814249546,99.9877214714711
250.0,0.18273063848332488,99.9891057944899
251.0,0.17572257061128377,99.99043702608546
252.0,0.16898327548423375,99.99171720241488
253.0,0.16250244515570952,99.99294828154484
254.0,0.15627016700861737,99.99413214644642
255.0,0.15027690859360052,99.99527060787517
256.0,0.14451350304888352,99.99636540714067
257.0,0.13897113507929199,99.99741821877008
258.0,0.13364132747300406,99.99843065306911
259.0,0.12851592813541052,99.99940425858529
260.0,0.12358709762025044,100.0
